form	sense	year	origin	Loan	Concepticon_ID	Concepticon_Gloss
flörtöl	 flirten	1857.0		False	494.0	FLIRT
fodor	 kraus,  knotig, maserig,  Krause, Gekräusel,  Kamm, Wellenkamm,  Kalbsgekröse,  〈als Name versch Pflanzen〉,  Friseur	1246.0		False	1475.0	COMB
fodor	 drehen, zwirnen, kräuseln, fälbeln	1528.0	internal	False	1445.0	TURN (SOMETHING)
fog¹	 greifen, fassen, festhalten,  〈Hilfsverb der Zukunft bzw der wahrsch Handlung〉,  fangen 〈Tier〉, gefangennehmen,  schwanger werden,  wahrnehmen, verstehen,  ertappen, in Bedrängnis bringen,  bestimmungsmäßig wirksam sein,  einspannen,  befallen 〈von einer Krankheit〉, überwältigen 〈von einem Gefühl〉,  empfangen,  nehmen, mit Beschlag belegen,  aufnehmen, dingen,  jmdn zu etw anhalten, zwingen, jmdn an etw gewöhnen,  beginnen,  jmdn etw unterstellen,  nehmen,  auf jmdn etw anlegen,  sich auf den Weg machen,  sich auf jmdn beziehen,  bebauen, bestellen,  auffangen,  kurz entschlossen etw tun,  abfärben,  Zange, Handhabe,  Griff,  gefangennehmen,  befingern,  Gefangennehmung,  Kniff, Griff 〈abstr〉,  Gericht 〈Speise〉,  schwierig,  unbegreiflich,  kleine Zange,  Haschen,  These im Syllogismus,  Gespann,  Geländer	1138.0	Proto-Ugric	False	1749.0	TAKE
fog²	 Zahn,  Zacke, Zinke,  mit Zähnen versehen, zackig,  Hakenbrett, haken,  schwierig 〈Angelegenheit〉	1138.0	Proto-Finno-Ugric	False	1380.0	TOOTH
fogad	 schwanger werden,  empfangen, jmdn zu sich hereintreten lassen,  versprechen, geloben, auf sich nehmen,  annehmen, von etw Kenntnis nehmen,  dingen, in Dienst nehmen,  〈Fische mit Garn〉 fangen,  in Schutz nehmen,  befolgen, Gehorsam leisten,  adoptieren,  mieten,  wetten,  jmdm sich darbieten, zuteil werden,  Leibesfrucht,   Empfang,  empfangen 〈im Leibe〉,  empfangen 〈Gast usw〉,  Gelöbnis,  Begrüßung,  Wette,  festliche Einladung,  Gasthaus,  unfolgsam,  ungebeten 〈als Adj〉,  Wirt	1372.0	derived word	False	1675.0	PROMISE
fogamzik	 hervorsprießen, wurzeln 〈Gefühl, Gedanke, Eigenschaft〉,  angehen, Wurzel fassen, treiben 〈intr〉,  empfangen werden 〈im Mutterleib〉	1588.0	derived word	False	2975.0	THOUGHT
fogan	 empfangen werden, schwanger werden,  Wurzel fassen 〈Pflanze〉, treiben 〈intr〉,  eine Geistesinspiration erfahren,  im Werden begriffen sein,  Empfängnis,  Beifall,  Schwangerwerden,  Erfolg, Wirkung,  mit Gefallen empfangen,  erfolgreich	1405.0	derived word	False	1087.0	CONCEIVE
foglal	 von etw Besitz ergeifen, 〈Platz usw〉 nehmen,  gefangenhalten, überwältigen,  einholen, jmdm nachsetzen,  〈schriftlich od mündlich〉 abfassen,  fassen, enthalten,  sich mit etw beschäftigen,  gestalten,  umgeben, einfassen,  〈Zeit〉 verbringen,  verknüpfen, zusammenfügen,  sich etw sichern,  beschlagnahmen,  Beschäftigung,  Gehalt,  Einfassung, befogadó,  Golchmied,  Draufgeld, Mietgeld,  sich begatten,  sich beschäftigen	1372.0	derived word	False	855.0	SEIZE
fogoly²	 Rebhuhn 	1395.0	Proto-Uralic	False	3681.0	PARTRIDGE
fogy	 weniger werden, dahinschwinden, abnehmen, sich vermindern,  sich verzehren, dahinsiechen, verbraucht werden,  etw geht einem aus, etw nicht mehr besitzen,  abnehmen, abmagern,  schädigen, schwächen,  Abnahme, Mangel,  mangelhaft, gering,  zehrend,  Verbraucher,  ganz und gar	1345.0	Proto-Finno-Ugric	False	2864.0	DECREASE
fojt	 ersticken, erwürgen, ertränken,  jmdn an der Kehle packen, würgen,  unterdrücken, zurückdrängen,  etw an etw festbinden,  dichten 〈zB Geschützrohr〉,  vernichten,  jmdm den Atem benehmen 〈Geschmack, Geruch〉, 〈durch Trockenheit〉 würgen 〈Speise〉,  eng, knapp,  herb	1416.0	Proto-Finno-Ugric	False	3053.0	TIGHT
fok³	 Öhr, Loch an der Nadel, Hacke, Axt usw,  Rücken eines Säbels, Messers usw	1402.0		False	284.0	HOE
fok⁴	 Sprosse, Stufe,  Grad 〈in der Ehre〉,  Entwicklungsstufe, Maß, Grad 〈in der Physik〉	1470.0		False	3358.0	SPROUT (SHOOT)
fóka	 Seehund, Robbe	1702.0	Latin	True	651.0	SEAL
fokos	 Art Streitaxt, Beil, Keilhacke	1567.0	derived word	False	677.0	AXE
fókusz	 Zentrum, Brennpunkt	1806.0	Latin	True	491.0	CENTER
folt	 Flicklappen,  Teil,  Menschengruppe,  Bissen,  Haufen, Bündel,  fleck,  Rudel, Volk 〈Tiere〉	1152.0	internal	False	2943.0	BUNDLE
folyik	 fließen, schwimmen 〈Schiff〉, fahren 〈im Boot〉, zirkulieren,  gehen, laufen,  rinnen, ausgestreut od ausgeschüttet werden,  durchdringen,  vergehen 〈Zeit〉,  die Worte fließen ihm od ihr aus dem Munde,  hinaufklettern,  löschen 〈Papier〉, überlaufen 〈Tinte〉,  vonstatten gehen,  lecken 〈Gefäß〉,  in Umlauf sein 〈Geld〉,  entstehen, entsprießen, hervorgehen, folgen,  sich verwischen,  schnell schreibende Person,  Kurier, Bote,  vor jmdn treten,  laufen,  fließen,  Bett, Graben,  Ausfluß,  lauf, Gang 〈auch abstr〉,  brünstig sein, begehren,  fließen lassen, lecken,  schnell herumgehen, laufen,  Fluß,  gang, lauf,  Fluß, Kurs,  Wasserabfluß,  Flüssigkeit,  Folge,  Flüssigkeit,  Folge,  Kletterpflanze, Efeu,  fort und fort	1295.0	uncertain	False	1663.0	BED
folyosó	 Gang, Korridor	1493.0	derived word	False	2979.0	WALK (MANNER)
folytán	 im Laufe des ...,  infolge,  durch, von, wegen,  im Laufe des ..., 	1848.0		False	2918.0	BECAUSE OF
folytat	 eilen,  fließen lassen,  führen, ausüben, treiben,  fortsetzen	1559.0	derived word	False	43.0	LEAD (GUIDE)
fon	 spinnen, zwirnen,  flechten,  spinnen 〈abstr〉, Ränke schmieden,  spinnen 〈Katze〉,  Faden,  Aufruhr, Aufstand,  Spinnstube,  Flechte	1121.0	Proto-Uralic	False	121.0	SPIN
fonák	 verkehrt 〈auch abstr〉, quer,  heimtückisch, schlau,  Kehrseite,  Verkehrtheit, Widersinnigkeit,  Rüchhand	1636.0		False	1310.0	CLEVER
fondor	 Ohrenbläser, Ränkeschmied,  Intrige,  hinterlistig, falsch	1222.0		False	1390.0	WRONG
font	 Pfund,  Pfund Geldes 〈die höchste alte Währungseinheit〉,  Waage 〈als Sternbild〉,  Waage,  pfundig, gewichtig,  wiegen	1416.0	loan	True	1098.0	WEIGH
fordít	 bekehren,  kehren, wenden, lenken, richten,  ändern,   umwenden,  vergüten, ersetzen,  übersetzen, übertragen,  umdrehen,  benützen, verwenden,  auf etw beziehen,  Wendung,  Übersetzung,  Türangel,  Übersetzer	1372.0		False	741.0	DRIVE
forgószél	 Wirbelwind	1405.0	compound	False	2532.0	TORNADO
forma	 Gestalt, 〈äußere〉 Form,  Muster,  Gerät zum Formen,  Formel,  Zustand,  -förmig, -gestaltig,  verziert,  wohlgestaltet	1519.0	Latin	True	2988.0	PATTERN
formális	 wahr, kurrent 〈Geld, Wertzeichen〉,  formal, formell,  wahrhaftig	1694.0		False	1657.0	TRUE
forr	 entspringen, hervorquellen,  sieden, wallen,  wimmeln, sich drängen,  gären,  in Gärung sein 〈abstr〉,  vernarben, verwachsen,  einem 〈in der Kehle〉 steckenbleiben 〈heute nur absrt〉,  Quelle	1181.0	paronymy	False	849.0	SPRING (OF WATER)
forrás	 quelle,  Ursprung, 	1113.0	derived word	False	849.0	SPRING (OF WATER)
forraszt	 schmelzen, gießen 〈Metall〉,  sieden machen, in Wallung bringen,  aufregen,  löten,  zum Verheilen bringen,  jmdm etw einpflanzen,  hervorquellen lassen,  sich mit einem Gedanken tragen,  einem etw im Munde ersticken 〈abstr〉	1416.0		False	2334.0	MELT
forsz	 Kraft, Stärke,  Kniff, vorteilhafte Eigenschaft	1788.0	German	True	202.0	STRENGTH
fortyan	 brodeln,  zornig hochfahren,  brennen, in Liebe erglühen,  schlucksen,  platzen,  meutern, sich auflehnen,  furzen,  anschwellen,  sauer werden, stocken 〈Milch〉,  schnauben	1325.0		False	1428.0	BURNING
fő¹	 gekocht od gar werden 〈Lebensmittel, etw Festes〉, sieden, kochen 〈Flüssigkeit〉,  der Kopf brummt einem, Sorgen haben,  Kochen,  Gekocht,  Gekochtes, Gekoch, Kochgut	1416.0	Proto-Uralic	False	1100.0	COOK (SOMETHING)
födém	 Dach,  Geschoßdecke	1784.0	internal	False	769.0	ROOF
föl	 höher liegend,  Obers, Haut 〈auf der Milch〉,  oberer Teil von etw, Oberfläche,  Rest,  das Beste,  zahlreich,  überflüssig,  sahnig,  mit Rahm beschmieren,  abrahmen	1219.0	Proto-Uralic	False	1198.0	MANY
föld	 Erde, Boden,  Erdkugel,  Acker, Land,  Tonerde,  Festland,  Grundfarbe eines Webstoffes,  über kultivierbares Land verfügend,  Lanmann,  Erde transportieren,  erden	1086.0	uncertain	False	1228.0	EARTH (SOIL)
fölösleg	 überflüssig,  Überfluß,  breit, weit,  überflüssig	1673.0	lexicalized inflected word-form	False	1243.0	WIDE
fölül	 von oben herab,  oben,  über 〈als VPräf〉,  nach oben,  oberhalb,  von ... her,  außer einer Sache 〈abstr〉,  über 〈mit Akk〉,  von höherem Ort,  über ein gewisses Maß hinaus,  in Richtung höher liegenden Gebiets	1359.0		False	1265.0	HIGH
fölé	 über jmdn 〈setzen, kommen〉,  über jmdn 〈setzen, kommen〉,  über, darüber	1754.0	lexicalized inflected word-form	False	1741.0	ABOVE
főnök	 Führer, Häuptling,  Chef, Leiter	1834.0	German	True	1464.0	LADDER
förgeteg	 Sturm, Ungewitter,  Wirbel	1416.0	uncertain	False	858.0	STORM
fösvény	 habgierig,  geizig	1372.0	unknown	False	1774.0	STINGY
föveny	 Sand, Sandgrund,  Kampfplatz,  Stein	1055.0	derived word	False	857.0	STONE
frankó	 porto-, kostenfrei,  offen, öffentlich,  ungehindert,  unsicher, Glücks-, Hasard-,  ein gutes Gewissen habend,  prächtig, vorzüglich	1780.0		False	3235.0	OPEN (STATE)
fráter	 Laienbruder,  Mensch, Kerl 〈meistens mit einem herabsetzenden Attribut〉	1372.0	Latin	True	683.0	PERSON
fregoli	 Umwandlungskünstler,  hoch- und niederziehbarer Wäschetrockner,  Kleidungsstück, das auch mit dem Inneren nach außen umgewendet angezogen werden kann	1920.0	internal	False	1895.0	CLOTHES
friss	 neu, noch unverdorben,  hurtig, munter, flink,  kühl, erfrischend,  herrlich, prächtig,  in schnellem Tempo 〈Musik, Tanz〉,  Teil der ung Musik und des ung Tanzes in schnellem Tempo,  Aufgewecktheit	1437.0	loan	True	1231.0	NEW
fröcsög	 rieseln,  tropfen, tröpfeln, spritzen	1823.0		False	2253.0	DRIP (EMIT LIQUID)
früstök	 Frühstück	1395.0	loan	True	1322.0	BREAKFAST
fúj	 blasen,  wehen 〈Wind〉,  〈ein Instrument bzw auf einem Instrument〉 blasen,  durch bewegte Luft bearbeiten, blasen,  schnaufen, schnauben, fauchen,  sich schneuzen,  wiederholt sagen, immer  sagen, fließend, ununterbrochen sagen, singen,  vor Wut schnauben, jmdn auf dem Zug haben,  blasen,  Gebläse, Schlauch,  wind, fújván, fújás közben,  Gebläse	1372.0	Proto-Uralic	False	1261.0	SING
fukar	 Steuerpächter,  Geldwechsler,  Kaufmann,  Geizhals,  geizig	1522.0	loan	True	1774.0	STINGY
fúl¹	 stoßen, stechen, stacheln,  antreiben, aneifern,  stechen 〈Insekt〉, beißen 〈Schlange〉,  aneifern, antreiben, aufregen, beunruhigen	1342.0	Proto-Ugric	False	571.0	STING
fúl²	 ersticken, nach Atem ringen	1342.0	Proto-Finno-Ugric	False	129.0	CHOKE
fundál	 gründen, befestigen,  bauen,  ersinnen	1372.0		False	1840.0	BUILD
funkció	 Amt, Würde, Wirkungskreis,  Tätigkeit, Funktionieren,  mathematische Funktion	1586.0		False	2430.0	OFFICE
fúr	 bohren, aushöhlen, durchlöchern,  es wurmt jmdn, etw bohrt ihm im Kopf herum, kränken, ängstigen,  sich herbeimachen, sich hindrängen,  hineinschmuggeln,  hineinstecken, hineindrücken,  gegen jmdn intrigieren,  quälen,  Bohrung,   bohren,  Druckbohrer	1181.0	uncertain	False	1501.0	BORE
furcsa	 stänkerig, belästigend,  eifrig, wißbegierig,  schlau, tückisch,  spaßhaft,  lebhaft, rastlos,  frisch 〈Nachricht〉,  hübsch, niedlich,  komisch, seltsam 〈meist mißbilligend〉, überraschend,  komisch 〈Kunstgattung〉, furcsának tart, rosszall, 	1424.0		False	1310.0	CLEVER
furfang	 betrügerischer, schlauer Mensch,  Kniff. List, Schlauheit,  betrügerisch, schlau, listig, schlau	1565.0	loan	True	1310.0	CLEVER
furmány	 Fuhrmann,  Karren mit zwei Rädern,  Ladung, Fuhre,  Lastwagen,  Fuhr-,  Karrenführer	1620.0	German	True	2549.0	VEHICLE
furt	 weg, weiter,  unaufhörlich	1777.0		False	2252.0	PATH
furulya	 Flöte	1643.0	Romanian	True	777.0	FLUTE
fuszulyka	 Bohne	1692.0		False	832.0	BEAN
fut	 laufen, sich schnell vorwärtsbewegen,  strömen, fließen,  fliehen, flüchten,  durchwandern,  im Gange sein,  meiden,  sich befleißigen, streben,  bewachsen, klettern 〈Pflanze〉,  etw durchdringen, überlaufen, bedecken,  rindern,  etw flüchtig durchlesen,  sich erstrecken,  sich schnell verbreiten 〈Nachricht, Feuer usw〉,  jmdn, etw befolgen, jmdm nachlaufen,  es reicht aus,  zur Geltung kommen, in Kraft sein, auf dem Programm sein,  Wettläufer,  Läufer 〈im Schachspiel〉,  laufen,  umherlaufen,  Laufen, futva, futásuk közben, összesereglését,  laufen lassen,  anlaufen lassen, vergolden, versilbern	1247.0	Proto-Uralic	False	761.0	COVER
futa	 Art stoff,  Schürze,  farbige Schärpe als Gürtel	1516.0	Wanderwort	True	2046.0	APRON
fuvar	 Fuhre, Transport,  Fuhrgeld,  Fuhrwerk	1585.0	loan	True	2549.0	VEHICLE
fuvola	 Flöte	1787.0	internal	False	777.0	FLUTE
fű¹	 Gras, Kraut,  Rasen, Weide, Wiese,  Heilpflanze,  aufgelaufene Saat, junges Getreide,  grasen, beweiden,  Botaniker	1075.0	Proto-Ugric	False	606.0	GRASS
füge	 Feige,  Feigenbaum,  mit den Fingern gezeigte Feige,  Stachelbeere	1395.0	loan	True	322.0	FIG
függ	 hängen,  in etw enthalten sein,  von jmdm od etw abhängen,  mit etw verknüpft sein, aus etw folgen,  abhängig sein,  mit Bewunderung beobachten,  Angehänge,  in der Schwebe,  hängen 〈trans〉,  Anhängsel,  Pendel,  Vorhang,  Funktion 〈Math〉,  Anhängsel	1211.0	unknown	False	2884.0	HANG
fül	 Ohr, Ohrmuschel,  Henkel,  Alkoven, Nische, Versteck,  eingeknickte Ecke einer Seite, Klappe 〈des Buchumschlages〉,  Langohr 〈Hase〉,  Nachricht,  Ohrfeige	1002.0		False	1247.0	EAR
fülemüle	 Nachtigall	1395.0	Latin	True	3723.0	NIGHTINGALE
fűrész	 Säge,  Sägemühle,  zackig,  gesägt	1211.0		False	1948.0	SAW
füröszt	 baden, im Bad abwaschen	1513.0		False	138.0	BATHE
füst	 Hausherd, Hausleute,  Rauch,  Dampf, Dunst, Geruch,  Erdrauch,  Wohnort,  Blattgold,  Räucherwerk, Riechware,  Hochmut,  Ahnung, Dunst 〈von etw〉,  Erdrauch 	1240.0	Proto-Ugric	False	778.0	SMOKE (EXHAUST)
fütyül	 pfeifen,  singen, zwitschern 〈Vogel〉,  pfeifen auf etw, auf jmdn,  pfeidend,  langhalsig 〈Flasche〉,  pfeifend,  Penis	1621.0		False	1261.0	SING
fütty	 〈Schallw zur Nachahmung des Pfeifens〉,  Pfeifen, Pfiff,  kleine Menge 〈haupts Bier〉	1725.0		False	1025.0	WHISTLE
fűz¹	zusammenbinden, einfädeln,  bestecken,  mit Mieder schnüren,  knüpfen,  hinzufügen,  zum besten haben,  schön tun 〈Frauen gegenüber〉,  Gewinde,  zusammenbinden lassen,  Perlenstickerin,  Brusttuch, Mieder,  Bündel,  Heft,  sich verwickeln,  sich an etw knüpfen	1246.0		False	2882.0	ADD
gabona	 Getreide,  Roggen,  Mischkorn	1405.0	Slavic	True	605.0	GRAIN
gádor	 Hausflur, Vordach und der Raum darunter,  Gatter, Gitter, Lattenzaun,  Grube, Graben,  Kellerhals,  Mittelfell	1416.0	loan	True	2539.0	PIT (POTHOLE)
gajdol	 johlen, leiern,  sich berauschen,  schwatzen, klatschen,  plärren	1604.0	onomatopoetic	False	3110.0	CLAP
galacsin	 Kugel,  Pille	1560.0	unknown	False	1114.0	BULLET
galád	 fahrender Student, Gaukler,  frevelhaft, frech,  schnutzig,  geizig,  zotenreißerisch	1213.0		False	1774.0	STINGY
galamb	 Taube,  mein Schatz, mein Täubchen 〈als liebkosende Anrede〉,  Kuchen in Form einer Taube,  Taubenhändler,  Taubenschlag	1138.0	Slavic	True	1853.0	DOVE
gáláns	 elegant, vornehm,  liederlich,  freigebig,  höflich, entgegenkommend,  verliebt, Liebes-,  Kavalier	1769.0	international word	True	3300.0	POLITE
galéria	 gang,  Bildergalerie,  oberster Rang im Theater,  Familie	1711.0	international word	True	194.0	FAMILY
gallér	 Art Kleidungsstück der früheren Kriegsleute,  Kragen,  Art feine Leinwand,   Lederwams,  auf dem Rücken des Kleides herabhängendes langes Tuchstück,  Hüllkelch,  Wettermantel,  Feder- od Pelzring um den Hals bei Tieren,  Banaum	1395.0	loan	True	2012.0	COLLAR
gally	  Zweig,  Reisig	1595.0	Slavic	True	3222.0	TWIG
gamó	 Haken,  Krücke,  Gezweig,  großer, unförmiger Fuß,  gallenbeinig 〈Pferd〉	1055.0	uncertain	False	1071.0	HOOK
gáncs	 mit dem Bein gestellter Haken,  Fehler, Gebrechen,  Geschwulst, Geschwür,  Fäule 〈von Pflanzen〉, Knoten 〈im Holz〉,  Körperfehler,  absichtliche Behinderung eines Vorhabens,  Webfehler	1495.0	internal	False	1293.0	MISTAKE
gané	 Exkrement, Kot,  Dünger,  Düngerhaufen,  Schlacke, Abfalle von Holz usw,  Ziegel aus getrocknetem Mist zum Heizen,  〈als Schimpfw〉	1138.0	Slavic	True	675.0	FAECES (EXCREMENT)
gangos	 stolz, keck	1493.0	derived word	False	174.0	PROUD
gányol	 verwirren, durcheinanderwerfen,  schwach, schlecht umzäunen, zurechtzimmern	1560.0	derived word	False	1601.0	WEAK
garaboly	 korb	1664.0	Slavic	True	1539.0	BASKET
garabonciás	 Schwarzkünstler,  Zauber-,  schwarzkünstlerisch, ein Ungewitter hervorrufend 〈fahrender Student〉,  nörgelig, zänkisch,  kalt, unangenehm 〈Wetter〉	1519.0		False	1287.0	COLD
garat	 Mühltrichter,  Kelterkasten,  Rachen	1540.0	Slavic	True	3713.0	PHARYNX
gardíroz	 bewahren,  ein junges Mädchen begleiten und sittlich beschützen	1790.0	German	True	1997.0	PRESERVE
gárgya	 Geländer, Zaun, Stütze, Rahmen 〈haupts aus Holz〉	1498.0		False	1690.0	FENCE
garmada	 Haufen,  Haufen von Getreidekörnern	1621.0	Slavic	True	2984.0	HEAP
garzon	 Junggeselle, Jüngling,  Kellner,  Junggesellenwohnung	1835.0	German	True	76.0	YOUNG MAN
gát	 Staudamm,  Hag, Hecke, Zaun, Umfriedung,  Aufschüttung, Damm durch schwer passierbares Gelände,  Furt,  Graben,  Hindernis 〈abstr〉,  Deich,  Stück zwischen After und Geschlechtsteilen,  Hürde 〈in versch Sportarten〉,  Brücke,  Lantraße, befestigte Fahrbahn,  dämmen,  verhindern,  Leitdamm,  Hindernis 〈abstr〉,  Hemmung	1138.0	Slavic	True	1690.0	FENCE
gaz	 wald,  Unkrautpflanze,  Bodensatz,  Mist, Schmutz,  Spreu, Stroh, Heu, Afterkorn,  niederträchtig, böse,  Schmutz, Schurkerei	1200.0	uncertain	False	420.0	FOREST
gáz	 Gas,  Petroleum,  Gefahr	1789.0	international word	True	1810.0	DANGER
gazda	 Hauswirt,  Verwalter,  Eigentümer, Besitzer,Inhaber,  Brotgeber,  Gemahl, Mann,  Art Kartenspiel,  Landwirt,  Wirtstier, Wirtspflanze,  Reicher,  bewirten,  wirtschaftliche Arbeit betreiben,  gastfreundlich,  Landwirt,  Wirkung als Verwalter,  Wirtschaften,  Landgut,  unfreundlich,  herrenlos,  freigebig,  nützlich, rentabel	1177.0	Slavic	True	1554.0	MAN
gazdag	 reich,  wertvoll, teuer,  reichlich, reichhaltig,  Reiche,  reich werden,  sehr reich,  sehr reich	1372.0	Iranian	True	712.0	RICH
gazella	 Gazelle	1794.0	international word	True	5.0	GAZELLE
gazsulíroz	 schmeicheln, zuvorkommen	1816.0		False	2709.0	FLATTER
gebed	 sterben, im Begriff sein zu verrecken,  erstarren,  sich auf die Zehen stellen	1604.0	derived word	False	1494.0	DIE
gég	 Kehlkopf	1075.0		False	3714.0	LARYNX
gém	 Reiher,  Stange, Pfahl,  Zugbrücke, Schlagbaum,  Hebezeug, Hebearm,  Teil des Gewehrs,  Brunnenschwengel	1138.0	unknown	False	281.0	POST
generáció	 Geschlecht, Familie,  Generation	1789.0	Latin	True	194.0	FAMILY
géniusz	 Geist, Eingebung,  geflügelter Jüngling als Symbol,  immanente Geisteskraft,  Genie	1619.0	Latin	True	53.0	SPIRIT
genyett	 niederträchtig, nichtswürdig 〈Person〉,  Eiter, Eiterung,  Niederträchtigkeit, Bosheit,  genny]	1456.0		False	1808.0	PUS
gercsa	 Wamme 〈beim Rind, Truthahn〉,  Adamsapfel,  Kropf	1786.0		False	802.0	ADAM'S APPLE
gereben	 Hechel,  hechelartiges Folter-gerät,  Kamm,  Stachelpilz,  Schabmesser	1294.0	Slavic	True	1475.0	COMB
gereblye	 Rechen,  Hechel,  Wasserrechen zum Aufhalten des geflößten Holzes,  Greis,  magerer Mensch,  Schindmähre,  kämmen	1319.0	Slavic	True	2070.0	COMB (VERB)
gerezd	 Weintraube,  Wirbel,  Schnittchen, Spaltchen,  Zehe 〈desKnoblauches usw〉,  Kopfende der Balken von einem Balkenhaus od Brunnenkranz,  Dachfirst,  kreuzförmiger Haufen aus Stroh- od Getreidegarben, aus Holz	1395.0	Slavic	True	920.0	GRAPE
gergelice	 Kornwurm,  Wanze	1775.0	Romanian	True	1949.0	BEDBUG
gerinc	 Wirbelsäule,  Wirbel,  Bergkamm,  First,  Kernstück eines Gedankenganges, Werkes usw,  Rückgrat habend,  charakterfest,  Wirbeltier,  wirbellos,  ohne Rückgrat 〈abstr〉,  wirbelloses Tier	1373.0	internal	False	805.0	SPINE
gernye	 vertrocknet, dürr,  hager,  klein, leicht,  Reisig,  Rückgrat	1395.0	internal	False	1246.0	SMALL
gida	 Zicke, Kitzlein,  Ziege	1211.0	derived word	False	1502.0	GOAT
gikszer	 Fehler, Fehlgriff,  Umschnappen der Stimme beim Singen,  Fehlstoß 〈imBillarpiel〉	1844.0	loan	True	1293.0	MISTAKE
giliszta	 Regenwurm,  Darmwurm	1395.0	Slavic	True	2350.0	EARTHWORM
girbic	 krummwüchsig,  mager,  Schindmähre	1838.0	internal	False	2219.0	LEAN (MEAT)
gitár	 Gitarre	1803.0	international word	True	3090.0	GUITAR
góc	 Ofen,  Brennpunkt,  Mittel-, Knotenpunkt,  Herd 〈einer Krankheit〉	1792.0	unknown	False	859.0	STOVE
godolya	 Birnbaum,  Birne	1275.0	Slavic	True	922.0	PEAR
